deck,segments,stock_wall_s,a43_wall_s,speedup,set
nec2c/9elXb_tonnaf.nec,308,1.1390238190069795,0.3847023551352322,2.9608,corpus
nec2c/9el_tonnaf.nec,154,0.2922611846588552,0.1060209502466023,2.7566,corpus
nec2c/BSZ10.nec,151,0.2517977454699576,0.15049090096727014,1.6732,corpus
nec2c/EX3.nec,10,0.08182500395923853,0.05455092852935195,1.5000,corpus
nec2c/MYGP.nec,60,0.1222442970611155,0.08013295428827405,1.5255,corpus
nec2c/MYGPR.nec,60,0.6985425348393619,0.45418499829247594,1.5380,corpus
nec2c/MYGPX.nec,70,0.6941690044477582,0.45315008889883757,1.5319,corpus
nec2c/YI20_40B.nec,232,1.4948786944150925,0.7421034835278988,2.0144,corpus
nec2c/YI20_40C.nec,232,1.84386670216918,0.6329098441638052,2.9133,corpus
nec2c/dl_2el_18_1t15mvp.nec,70,0.3044730322435498,0.18669535452499986,1.6309,corpus
nec2c/dl_2el_28_f.nec,210,0.5205514989793301,0.1777887032367289,2.9279,corpus
nec2c/dl_4el_20f.nec,336,0.6340944659896195,0.21767685422673821,2.9130,corpus
nec2c/i5tdjiiif.nec,314,1.2126088021323085,0.36105679580941796,3.3585,corpus
nec2org/biquad_2440MHz.nec,481,1.020213711541146,0.34394174674525857,2.9662,corpus
necpp/36dip.nec,40,0.3040163218975067,0.19358286308124661,1.5705,corpus
necpp/Collinear_1L.nec,63,0.12201329739764333,0.07718463847413659,1.5808,corpus
necpp/GA487.nec,2,0.5221098875626922,0.5100963311269879,1.0236,corpus
necpp/biquad.nec,481,1.0221499372273684,0.3277955697849393,3.1183,corpus
necpp/bruce_sommerfeld.nec,110,0.3762256526388228,0.22906507598236203,1.6424,corpus
necpp/buoy.nec,20,0.1220253654755652,0.08202147809788585,1.4877,corpus
necpp/example3.nec,10,0.08183253183960915,0.0540324323810637,1.5145,corpus
necpp/ga_pjw_1.nec,1280,1.0008312896825373,0.26913106022402644,3.7188,corpus
necpp/gn2.nec,26,0.18770289001986384,0.11989278346300125,1.5656,corpus
necpp/hang.nec,996,0.6420500352978706,0.18054139846935868,3.5562,corpus
necpp/inverted_v.nec,1295,4.395894280169159,0.9455434274859726,4.6491,corpus
necpp/plet_helixumts.nec,755,0.22600250085815787,0.0970252612605691,2.3293,corpus
necpp/salt_ground.nec,126,0.8910263082943857,0.5764879449270666,1.5456,corpus
necpp/sommerfeld2.nec,180,0.16129848128184676,0.08452482707798481,1.9083,corpus
necpp/sommerfeld3.nec,32,0.315929735545069,0.21099493140354753,1.4973,corpus
necpp/sommerfield1.nec,18,0.08796456549316645,0.05693746963515878,1.5449,corpus
opennec/6mYagi-Onec.nec,88,49.54224048508331,25.639752290211618,1.9322,corpus
qantenna/10-30m_vert4.nec,47,15.542428222484887,7.596410946920514,2.0460,corpus
qantenna/1_4l-gp_on_pole.nec,114,1.8011349909938872,1.058808668050915,1.7011,corpus
qantenna/5_8l-gp_on_pole.nec,171,1.7231997796334326,0.9586054547689855,1.7976,corpus
qantenna/adrian.nec,151,0.09970832103863358,0.07632422354072332,1.3064,corpus
qantenna/collinear.nec,116,1.9468746189959347,1.1114544225856662,1.7516,corpus
qantenna/delta-loop-15m.nec,52,0.9815690075047314,0.5616689254529774,1.7476,corpus
qantenna/quad-20m.nec,40,0.8842472606338561,0.5124907437711954,1.7254,corpus
qantenna/turnstile-sloped.nec,98,0.18456788873299956,0.10313639417290688,1.7896,corpus
qantenna/turnstile.nec,96,0.18488117586821318,0.10308758541941643,1.7934,corpus
qantenna/xpol_omni.nec,62,0.43097773287445307,0.29176352079957724,1.4771,corpus
qantenna/yagi.nec,147,0.08197379251942039,0.05110892094671726,1.6039,corpus
qantenna/yagi8sq_ch1.nec,159,0.0909578213468194,0.055335343815386295,1.6438,corpus
qantenna/yg_6el.nec,31,0.8190539623610675,0.6228142366744578,1.3151,corpus
qantenna/zepp-80m.nec,56,0.2440160820260644,0.17199657252058387,1.4187,corpus
rchacker-antennas/58/helical58.nec,846,0.3851306843571365,0.14689101604744792,2.6219,corpus
rchacker-antennas/58/pinwheel5.8.nec,66,0.1387581923045218,0.07327887648716569,1.8936,corpus
rchacker-antennas/UHF/turnstile_droop_angle_raptor.nec,642,0.13185590459033847,0.05253611085936427,2.5098,corpus
rchacker-antennas/UHF/turnstile_droop_angle_raptor_optimised.nec,882,0.24868595227599144,0.09050964750349522,2.7476,corpus
rchacker-antennas/UHF/turnstile_droop_angle_raptor_optimised_eff.nec,882,0.25049877585843205,0.09107036655768752,2.7506,corpus
rchacker-antennas/circular omni/PINWHEEL62m.nec,66,0.13498198054730892,0.072620022110641,1.8587,corpus
rchacker-antennas/circular omni/pinwheel62m_980skewplanar-e3.nec,66,0.13722625374794006,0.07280997838824987,1.8847,corpus
sokyrad/k8uy_yagi_10el/models/K8UY_yagi_2m_original.nec,222,0.20569055760279298,0.07449266314506531,2.7612,corpus
sokyrad/unsorted/10m efhw narrow rect 28.4mhz  10m efhw narrow rect 28.4mhz.nec,155,0.18562667071819305,0.09382531465962529,1.9784,corpus
sokyrad/unsorted/10m_3el_yagi_horizontal.nec,105,0.43459918536245823,0.21746106212958694,1.9985,corpus
sokyrad/unsorted/10m_3el_yagi_horizontal_quarter_wave_elements.nec,105,0.4101846949197352,0.21279775025323033,1.9276,corpus
sokyrad/unsorted/10m_3el_yagi_vertical.nec,105,0.5759386359713972,0.302904833573848,1.9014,corpus
sokyrad/unsorted/10m_efhw_inverted_L_10ft.nec,63,0.20836723782122135,0.13243813021108508,1.5733,corpus
sokyrad/unsorted/10m_quarter_wave_ground_plane_10ft.nec,126,0.9706094875000417,0.5498601710423827,1.7652,corpus
sokyrad/unsorted/15m_20m_jumper_half_square.nec,114,3.097370432689786,1.6217936952598393,1.9098,corpus
sokyrad/unsorted/26ft_vertical_26x20ft_radials_eznec_import.nec,608,2.4605699530802667,0.9077399554662406,2.7107,corpus
sokyrad/unsorted/2m70cm_moxon_nested_four_masted.nec,403,0.6898166425526142,0.21499230526387691,3.2086,corpus
sokyrad/unsorted/40m_efhw_L.nec,63,0.22798807313665748,0.1455239923670888,1.5667,corpus
sokyrad/unsorted/6m_2m_70cm_moxon-yagi.nec,139,0.17418635357171297,0.0935567244887352,1.8618,corpus
sokyrad/unsorted/80m_delta_loop_top10m_bottom1m_quarterwave_feed_3p9MHz.nec,238,1.4451484004966915,0.7740590805187821,1.8670,corpus
sokyrad/unsorted/80m_delta_loop_top3m_bottom1m_quarterwave_feed_3p9MHz.nec,238,1.4391024527139962,0.76273163408041,1.8868,corpus
sokyrad/unsorted/80m_efhw-Sloper-L_3.85M.nec,63,0.3166492828167975,0.1988780307583511,1.5922,corpus
sokyrad/unsorted/80m_efhw-Sloper-L_7.2375M.nec,63,0.293109015095979,0.18271782202646136,1.6042,corpus
sokyrad/unsorted/80m_efhw-Sloper.nec,63,0.2915736651048064,0.18242585752159357,1.5983,corpus
sokyrad/unsorted/80m_efhw_inverted_v.nec,63,0.19650136213749647,0.12478913832455873,1.5747,corpus
sokyrad/unsorted/80m_efhw_sloper.nec,63,0.3738782247528434,0.23393730400130153,1.5982,corpus
sokyrad/unsorted/80m_square_horizontal_loop_65ft_3mm_3p9MHz.nec,246,1.4611826674081385,0.7681198944337666,1.9023,corpus
sokyrad/unsorted/K8UY_dipole_2m_original_gamma.nec,224,0.8523751734755933,0.29969879798591137,2.8441,corpus
sokyrad/unsorted/K8UY_yagi_2m_original.nec,222,0.20490922266617417,0.06812600139528513,3.0078,corpus
sokyrad/unsorted/butternut_hf6v_approx.nec,230,0.3788098222576082,0.20113964518532157,1.8833,corpus
sokyrad/unsorted/custom_28_4MHz_hybrid_dipole_invertedV.nec,105,0.15351301385089755,0.08527691708877683,1.8002,corpus
sokyrad/unsorted/custom_28_4MHz_hybrid_dipole_invertedV_10mheight_1_8wave.nec,105,0.15327171329408884,0.08295303024351597,1.8477,corpus
sokyrad/unsorted/custom_28_4MHz_hybrid_dipole_invertedV_2_5m.nec,105,0.7203463618643582,0.46584057668223977,1.5463,corpus
sokyrad/unsorted/custom_28_4MHz_hybrid_dipole_invertedV_2_5m_horiz_1_8wave_angled_1_4wave.nec,105,0.6287151300348341,0.40236767940223217,1.5625,corpus
sokyrad/unsorted/custom_28_4MHz_hybrid_dipole_invertedV_5_0m.nec,105,0.7207410675473511,0.4663053438998759,1.5456,corpus
sokyrad/unsorted/custom_double_inverted_v_10m_28_4MHz_20ft.nec,105,0.6283685695379972,0.40352156572043896,1.5572,corpus
sokyrad/unsorted/custom_double_inverted_v_10m_28_4MHz_20ft_same_plane.nec,105,0.631379684433341,0.4158636536449194,1.5182,corpus
sokyrad/unsorted/delta_loop_equilateral_29MHz.nec,155,1.0034476956352592,0.5540344915352762,1.8112,corpus
sokyrad/unsorted/delta_loop_equilateral_29MHz_bottom_corner_feed.nec,124,0.9477729299105704,0.5429750550538301,1.7455,corpus
sokyrad/unsorted/dual_band_stacked_moxon_146_444_50mm_only146driven.nec,265,0.30150738498196006,0.15600404841825366,1.9327,corpus
sokyrad/unsorted/fan_dipole_80_40_20_10_6m_20m_height_voltage_balun.nec,312,5.975296429358423,1.9149262798018754,3.1204,corpus
sokyrad/unsorted/inverted_v_10m_28_4MHz_20ft.nec,63,0.6177225499413908,0.40115882456302643,1.5398,corpus
sokyrad/unsorted/inverted_v_14p225MHz.nec,84,1.1744321649894118,0.5391022800467908,2.1785,corpus
sokyrad/unsorted/inverted_v_28p4MHz.nec,84,1.1355989035218954,0.5226562251336873,2.1727,corpus
sokyrad/unsorted/inverted_v_3p8MHz.nec,100,1.2454955843277276,0.5571519457735121,2.2355,corpus
sokyrad/unsorted/inverted_v_7p2MHz.nec,84,1.1383310249075294,0.5297475140541792,2.1488,corpus
sokyrad/unsorted/simple_10m_inverted_v_10ft.nec,63,0.8107550269924104,0.48763961158692837,1.6626,corpus
sokyrad/unsorted/simple_dipole_28_4MHz_10_0m.nec,63,0.29293401073664427,0.18354892544448376,1.5959,corpus
sokyrad/unsorted/simple_dipole_28_4MHz_2_5m.nec,63,0.7011193884536624,0.45922786137089133,1.5267,corpus
sokyrad/unsorted/simple_dipole_28_4MHz_5_0m.nec,63,0.7010235325433314,0.4633016176521778,1.5131,corpus
sokyrad/unsorted/stacked_146MHz_moxon_horizontal.nec,265,0.5288513721898198,0.21250296477228403,2.4887,corpus
sokyrad/unsorted/stacked_146MHz_moxon_vertical (1).nec,265,0.5427401764318347,0.21416347147896886,2.5342,corpus
sokyrad/unsorted/stacked_146MHz_moxon_vertical.nec,265,0.5473838490433991,0.21425524773076177,2.5548,corpus
sokyrad/unsorted/stacked_146MHz_moxon_vertical_0_75lambda.nec,287,0.6094446717761457,0.2290525301359594,2.6607,corpus
w8io/215DX.nec,196,0.18362087663263083,0.08731932146474719,2.1029,corpus
w8io/216CP.nec,180,0.3150364472530782,0.1635268721729517,1.9265,corpus
w8io/CC-17B2.nec,426,0.2825159621424973,0.09710541227832437,2.9094,corpus
w8io/EF7021.nec,526,19.12913262983784,6.427378629334271,2.9762,corpus
w8io/EF7027.nec,676,30.834675203543156,9.92438631085679,3.1070,corpus
w8io/FO-25-432.nec,626,26.563938059378415,8.701920312829316,3.0527,corpus
w8io/FO-33-432.nec,826,45.39591761305928,14.069052018690854,3.2267,corpus
w8io/G0KSC-13LFA.nec,353,0.4192048991099,0.14283406315371394,2.9349,corpus
w8io/G0KSC-14LFA.nec,377,0.47649657214060426,0.16019814601168036,2.9744,corpus
w8io/G0KSC-15LFA.nec,402,0.5473761558532715,0.18218798888847232,3.0045,corpus
w8io/HG7031DX.nec,776,40.02538076834753,12.539276469033211,3.1920,corpus
w8io/I0JXX-16JXX2.nec,401,0.24997480679303408,0.08780553471297026,2.8469,corpus
w8io/IO-432-28.nec,701,32.87250935891643,10.59743029717356,3.1019,corpus
w8io/LP140-200-2D.nec,278,3.8730504172854125,1.6650795829482377,2.3260,corpus
w8io/LP144-22.nec,268,3.182387747336179,1.3851318922825158,2.2975,corpus
w8io/LP144-35-MAXFB.nec,914,50.967553849797696,15.706164829432964,3.2451,corpus
w8io/LP50-108-16.nec,308,4.571561177726835,2.0275631709955633,2.2547,corpus
w8io/LogYag220-520-15dbi.nec,1406,45.97980331350118,12.92720381077379,3.5568,corpus
w8io/M2-2M5WL-inch.nec,222,0.14180755568668246,0.054073108825832605,2.6225,corpus
w8io/M2-432-9WLA.nec,701,32.95564015395939,10.585759417619556,3.1132,corpus
w8io/W8IO-144-13a.nec,326,0.16908132983371615,0.06123319827020168,2.7613,corpus
w8io/W8IO-144-15fd.nec,398,0.5326449954882264,0.17847206024453044,2.9845,corpus
w8io/W8IO-222-17.nec,426,0.29080812400206923,0.09745209384709597,2.9841,corpus
w8io/W8IO-222-18.nec,451,0.31365446001291275,0.10667742555961013,2.9402,corpus
w8io/W8IO-222-19.nec,476,0.3491741861216724,0.11777588678523898,2.9647,corpus
w8io/YU7EF-EF0215.nec,376,0.22077785851433873,0.07730505894869566,2.8559,corpus
w8io/whip_antenna_8ft_groundplane.nec,4408,145.30979182804003,50.80284706829116,2.8603,corpus
